,company_name,company_id,review_text
0,아이디헬스케어그룹,4616,경쟁이 치열하고 정치적인 성향의 업무 시스템이 강한 분위기 입니다.
1,아이디헬스케어그룹,4616,전문인력들이 오래다니지 않아 근속년수가 짧은편으로 아쉬움
2,아이디헬스케어그룹,4616,ceo 가 너무 많은 부분을 신경씀. 회의가 너무 많음. 직원 소모품취급.
3,아이디헬스케어그룹,4616,업의 특성상 의료진과 비의료진의 차이가 존재함. 업무강도가 강하고 회의가 많음
4,아이디헬스케어그룹,4616,성취감이나 업무상 발전에 대한 부분은 미흡하다 생각듬
5,아이디헬스케어그룹,4616,보고를위한 보고가 많아 직원들의 피를 말림. 직원들한테 소리지르고 막대하는거 보면 대표 인성이..
6,아이디헬스케어그룹,4616,"팀마다 성격,업무방식 등등 너무 다르다. 개인주의 심하다. 칼퇴하지만 눈치보일때 많다. 고인물들 많다. 일 열심히해도 알아주는사람만 알아준다. 별 보상이 없다. 열심히해도 제자리인것 같은 느낌이다. 병주고 약주고를 못하고 병만 주는느낌"
7,아이디헬스케어그룹,4616,일이 많은 편이며 일을 즐길수있으면 좋은 회사입니다.
8,아이디헬스케어그룹,4616,서로 너무 관심이 없어보이기도 하고 본인이 워커홀릭이고 자아실현을 하고싶다면 그다지 좋을 거 같지는 않음. 약간 정치판이 심한것 같음
9,아이디헬스케어그룹,4616,북한+여성가족부. 일당 독재에 의사결정 모든게 오너컨펌. 회의 양을보면 뭔 정부종합청사 전체회의보다 많을듯.
10,아이디헬스케어그룹,4616,텃세가 있음. 덩치만 큰 개인병원이라 윗사람말이 법임. 팔은 안으로 굽는지 지원부서는 별 관심도 없음.
11,아이디헬스케어그룹,4616,"경영진의 부재로 부서별 R&R 이 없고 벌려놓은 일은 많으나, 책임자가 없음"
12,아이디헬스케어그룹,4616,다만 사무직에 대한 성과금 및 별도에 상여금이 많지 않았었음
13,아이디헬스케어그룹,4616,"정해진 IT예산없고 필요에 따라서 진행하는 구조. 입퇴사자기 많고, OA일이 너무 많다."
14,아이디헬스케어그룹,4616,"1. 대표의 막말과 푸쉬가 코로나 여파로 차과장급은 물론 대리 사원까지 전달 너무 스트레스. 2. 사공이 많고 컨펌자가 다 자름. 마케팅이 잘 나올수가 없는 구조. 근데 책임전가는 밑으로 다 옴 3. 많은 사공의 어느 장단에 맞춰야 될지도 모르겠고, 진짜 구린데 그냥 시키니까 함.설득 할수도 없음. 마케팅이 잘 될리가 없고 결과가 좋을리가 없음 대충 '빨리빨리'를 원하는듯 4. 오래 일한 직원들이고 뭐고 다 자름 그리고 또 채용공고를 냄. 직원들 나갈 때 마다 뒤에서 직원들끼리 눈물바다. 보고 있으면 이게 뭔가 싶고 회사에 정 떨어짐. 최악 5. 코로나로 힘들고 매출이 안나오기에 뭐든 눈치보이게 만들고 살벌한 분위기 6. 잦은 회의로 업무를 할 수가 없음. 자리이동도 많음 7. 입사하는 사람들은 아이디 네임 보고 들어오겠죠? 근데 코로나 이후로 계속되는 인원감축과 구조조정으로 끊임없는 불안한 고용에 시달리게 될것임 8. 복지? 이제 없는 수준임. 복리후생비 이런거 없어진지 오래고, 야근수당도 없어짐 9. 9-6 아님 다른회사보다 30분 더 일합니다. 10. 앞에도 말했지만, 코로나 핑계로 코로나에 의해 학습 된 위기의식인 척 하면서 직원들 막 자르고 쉽게 자르고, 그럼 뽑지를 말던가. 직원들에게 막말하는 이 분위기!!!!!! 이게 안고쳐 질것 같습니다. 주위에 물어봐도 이렇게 권고사직과 계약종료 날리는 회사는 없음 10. 장들이 팀원 커버 못쳐줌. 그러니 팀원들도 믿음이 안감 왜? 대표가 하도 난리를 치니까 본인 목숨 유지하기도 버거움. * 아이디병원 검색하면 더 많은 기업 리뷰가 있습니다..."
15,아이디헬스케어그룹,4616,병원이다보니 현장에서 근무하시는 분들에 개해 관리가 어렵다
16,아이디헬스케어그룹,4616,일하는 소수만 바보되기 쉬움.. 여자들 기싸움에서 이겨야함.. 친목질 잘해야함.. 실적으로 피튀김.. 실적 못내면 병신되지만 친목질 잘하면 가늘게 갈수 있음.. 그냥 보통 회사임.. 시장 자체가 레드오션 사양시장이라 비젼은 크지 않음.. 특히 코로나 때문에 가격후려치기 바쁨..
17,아이디헬스케어그룹,4616,"어디나 그렇듯 고인물들이 문제입니다 여기는 특히 더 문제인듯 싶지만.. 업무적으로 바라는것도 많고 새로 해보고싶은것도 많지만 딱히 답없는 일만 계속 하고있고, 특히 필드 직원들과 일반 사무 직원들 사이를 조율하는 역할이 하나도 없는게 문제라면 문제. 근데 뭐 팀에 따라 단점은 매우 달라져서, 편한 팀 가면 편하게 일해요. 잘 없긴해도."
18,아이디헬스케어그룹,4616,대표한테만 잘 보이면 편하게 다닐수 있다는걸 모두 알기 때문에 나이건 직급이건 모두 필요없음 50가까이 된 임원한테 반말 찍찍 해대는 직원도 있음 원장이 예뻐해주면 되기 때문에 상사고 동기고 나발이고 필요없음 직원간의 기본적인 예의 같은건 없는곳임. 오래 일한 직원들 기본적인 인성이 아주 바닥임. 나보다 힘없는 부서다 싶으면 무시하고 비아냥댐. 직원들은 그저 소모품 그이상 그이하도 아님.
19,아이디헬스케어그룹,4616,"중간 관리자 이탈이 많고, 기업의 문화와 가치를 향상시키려는 오너의 의도와 달리, 경영 성과 중심의 평가와 과거 문화가 혼재하여 경영의 어려움이 남아있음"
