company_id,company_name,news_title,news_text,news_url,posted_at
9408,인하우징,"[서경하우징페어] 오산 세마역에 지식산업센터…""제조형 중심 특화설계""",현대엔지니어링이 경기도 오산시에 600여실 규모의 지식산업센터를 선보인다. 수도권 남부 일대에 제조형 중심의 지식산업센터 공급이 부족한 가운데 대규모 시설이 들어서면서 수요자들의 관심이 이어지고 있다. 현대 테라타워 세마역은 오산시 세교지구 세마역 역세권 입지에 조성되는 지식산업센터다....,https://www.sedaily.com/NewsView/2D81RFA41B,
9408,인하우징,"인하우징, 코리아빌드 위크서 'CLT 소형주택' 선보여",아주경제=홍승완 기자 veryhong@ajunews.com 목조주택 전문기업인하우징이 지난 ‘코리아빌드 위크’ 전시회에서 CLT 소형주택을 선보였다고 28일 밝혔다.인하우징은 “자사가 제작하는 목조주택의 가장 큰 특징은 CLT 자재를 사용하는 것”이라고 강조했다. CLT는 유럽에서 목재주택에 주로 사용하는 구조용...,https://www.ajunews.com/view/20230328160917269,
9408,인하우징,"크래프톤 ""신작 공세로 글로벌 영향력 강화""","'배틀그라운드 모바일'은 지난 3월 서비스 6주년을 맞아 '아라비안 나이트' 콘셉트의 테마 모드를 선보였으며,하우징시스템인 '홈그라운드'를 업데이트해 인기를 모았다. '배틀그라운드 모바일'의 수익성도 큰 폭으로 강화됐다. 크래프톤은 유명 차량 브랜드 벤틀리와 컬래버레이션을 진행해 인게임에 특별...",https://www.tgdaily.co.kr/news/articleView.html?idxno=332585,
9408,인하우징,히어로킹 X 티몬 인게임 아이템 0원 딜 역대급 혜택,"“히어로킹”은 수십 종의 매력적인 영웅들을 전략적으로 조합하여 전투를 진행할 수 있으며, 모바일에 최적화된 자동 전투를 비롯해 월드 보스, 길드 대전 등 전투 콘텐츠 외에하우징, 미니게임, 코스튬 등 다양한 콘텐츠를 즐길 수 있는 용사와 동료들의 여정을 담은 모바일 방치형 RPG이다. 이 외에도...",https://www.gamechosun.co.kr/webzine/article/view.php?no=204331,
9408,인하우징,"BMW, xDrive 50e 리콜...배선 결함",이런 경우 변속기와 모터 제어 유닛의 전원 공급 배선이 변속기 외부하우징과 배선 고정용 숄더 사이에서 손상돼 끊어질 수 있고 만약 전원 공급 배선이 끊어질 경우 메시지가 나타나며 순수 전기 모드로 주행 시 차량이 멈출 수 있는 가능성이 있다. 리콜 대상 차량의 생산기간은 2023년 3월 29일부터...,http://www.finomy.com/news/articleView.html?idxno=210682,
9408,인하우징,"아·태지역 IPO 명암…韓-日-印 회복, 中침체 지속 예상","4월 첫 주 통신 서비스 제공업체인 바르티헥사컴이 최대 5억1300만 달러(428억 루피)를 조달하는 IPO를 실시할 예정이며, 또 바지즈하우징파이낸스의 10억 달러 규모 IPO도 예정되어 있다. 반면 아·태 지역 IPO 중심지였던 중국은 부진을 면치 못하고 있다. 중국 금융당국이 신주 발행 기준을 강화하기로...",http://www.g-enews.com/ko-kr/news/article/news_all/20240402140915355e7e8286d56_1/article.html,
9408,인하우징,"블룸버그 ""올해 韓·日·印 IPO 늘 것…中은 정체""",또 다른 업체인 바자자하우징파이낸스의 IPO는 10억 달러 규모까지 예측되고 있다. 일본에서는 할인점 체인 운영업체인 트라이얼홀딩스 주가가 70% 가까이 급등했다. 이 업체의 IPO는 388억 5000만엔(2억5300만 달러)로 지난해 10월 이후 일본 내에서 가장 큰 규모였다. 블룸버그는 해당 종목의 지난달 21일...,https://www.ajunews.com/view/20240401170238491,
9408,인하우징,"케어닥, 제로투엔과 시니어하우징협력 맞손",시니어하우징통합 사이클 조성에 관한 업무협약을 체결했다고 29일 밝혔다. 지난 28일 제로투엔 본사에서 열린 협약식은 케어닥 박재병 대표와... 박재병 케어닥 대표는 “케어홈의 뜨거운 성원에 힘입어 더 다양한 사람들이 케어닥의 시니어 주거를 경험해 볼 수 있도록 프리미엄하우징에도 도전하게 됐다”...,https://www.venturesquare.net/908473,
9408,인하우징,"인천시, '원도심하우징닥터' 실시…""원도심 노후주택 직접 살펴""","인천광역시(시장 박남춘)는 지난 7일, 8일 중구와 미추홀구, 부평구의 노후 주택 4개소에 대해 무료점검 서비스인'원도심하우징닥터'를 실시했다고... 이를 해소하기 위해하우징닥터 전문가가 노후 주택에 직접 찾아가 건축물을 점검하면서 건물 유지관리 전반의 필요한 정보를 제공했다. 원도심하우징닥터는...",http://www.cstimes.com/news/articleView.html?idxno=467337,
9408,인하우징,"인천시, 원도심 노후주택 살핀다…‘원도심하우징닥터’ 실시","인천시(시장 박남춘)는 7일~8일 중구와 미추홀구, 부평구의 노후 주택 4개소에 대해 무료점검 서비스인‘원도심하우징닥터’를 실시했다. 이번... 이를 해소하기 위해하우징닥터 전문가가 노후 주택에 직접 찾아가 건축물을 점검하면서 건물 유지관리 전반의 필요한 정보를 제공했다. 원도심하우징닥터는...",http://www.newsway.co.kr/news/view?tp=1&ud=2021070915173681829,
