company_id,company_name,news_title,news_text,news_url,posted_at
5939,유니메드제약㈜,"제약사들, 콜린알포 급여축소·환수협상 소송 2건 패소","이 소송에는 종근당과 함께 한국프라임제약, 제일약품, 서흥, 알리코제약, 한국휴텍스제약, 한국유나이티드제약, 국제약품, 명문제약, 제뉴파마, 한국파마, 신풍제약, 팜젠사이언스, 경보제약, 서울제약, 진양제약,유니메드제약, 동구바이오제약, 동국제약, 에이치엘비제약, 메딕스제약, 삼천당제약...",https://www.dailypharm.com/Users/News/NewsView.html?ID=311535&REFERER=NP,2024-05-10 14:28
5939,유니메드제약㈜,제약'의약품 소포장 공급의무 위반' 행정처분 '줄줄이',최근 식품의약품안전처는유니메드제약등 6개 업체에 1개월 제조업무정지 처분을 내렸다. 해당 업체들은 △티디에스팜 △유니메드제약△넥스팜코리아 △삼남제약△한올바이오파마 △한국넬슨제약으로 모두 소량포장 단위공급기준을 지키지 않았다. 티디에스팜은 항생제(세라캡슐)와 조현병 치료제...,https://www.kpanews.co.kr/article/show.asp?idx=250549&category=D,2024-05-10 13:28
5939,유니메드제약㈜,"유니메드제약, 지난해 매출액 늘었지만 영업실적 오히려 악화",▲유니메드제약CI유니메드제약이 지난해 매출이 늘어났지만 영업실적은 오히려 악화됐다. 금융감독원 전자공시시스템에 게재된 감사보고서에 따르면유니메드제약은 지난해 매출액 1647억1555만원을 기록해 전년 1562억581만원 대비 약 5% 증가한 것으로 나타났다. 앞서 지난 2022년에도...,https://mdtoday.co.kr/news/view/1065579150418811,
5939,유니메드제약㈜,"[경력채용] 한미약품, 제일약품, 명문제약, 휴젤, 신풍제약,유니메드","유니메드제약사업전략실 개발부(~5/31일) 제품 개발 관련 인허가, 약가 및 관련 대관 업무, 신규개발과제 업무 관리, 국내외 신규 사업기회 조사 및 발굴 등의 업무를 수행한다. 약학ㆍ생명공학ㆍ화학 등 관련 전공 4년제 대졸 이상으로 경력은 2~10년 보유하고, 해외여행 결격사유가 없어야 한다. 관련...",http://www.hitnews.co.kr/news/articleView.html?idxno=54567,
5939,유니메드제약㈜,"매출 확대 이어가는유니메드제약, 수익성 개선은 '과제'",한동안 침체에 빠졌던유니메드제약이 2년 연속 매출 증가를 기록했다. 하지만 수익성은 되레 악화돼 개선이 필요한 것으로 나타났다.유니메드제약이 지난 8일 공시한 2023년 감사보고서에 따르면유니메드제약의 지난해 매출은 1647억 원으로 2022년 1562억 원 대비 5.4% 증가했다. 최근 5년간...,https://www.medipana.com/article/view.php?news_idx=325017&sch_cate=D,
5939,유니메드제약㈜,매년 반복…소포장 공급 규정 위반에 6개사 또 행정처분,"이번 처분을 살펴보면 티디에스팜,유니메드제약, 넥스팜코리아는 각 2개 품목 삼남제약, 한올바이오파마, 한국넬슨제약은 각 1개 품목이 대상이 됐다.우선 티디에스팜은 △세라캡슐(세파클러수화물) △티디핀정25밀리그램(쿠에티아핀푸마르산염)에 대해서유니메드제약은 △유니세탈정(아세클로페낙)...",https://www.medicaltimes.com/Main/News/NewsView.html?ID=1158712&ref=naverpc,
5939,유니메드제약㈜,"비상장제약사 79곳, 지난해 매출 10.85% 성장","55%),유니메드제약1647억원(전년비 +5.45%), 한국프라임제약1657억원(전년비 +8.04%), 마더스제약1589억원(전년비 +49.07%) 등이었다. 또한 건일제약1373억원, 코오롱제약1350억원, 삼오제약1302억원, 유영제약1290억원, 제뉴파마 1281억원, 메디카코리아 1231억원, 동국생명과학 1201억원, 한국팜비오...",http://www.bosa.co.kr/news/articleView.html?idxno=2220499,
5939,유니메드제약㈜,유니메드제약'아디칸주사액250밀리그램' 판매업무정지 처분,식품의약품안전처는유니메드제약(주) '아디칸주사액250밀리그램'(아미카신황산염)(수출명:유니디칸주)에 판매업무정지 3개월(2023. 6. 27. ~ 2023. 9. 26.) 처분을 13일자로 내렸다. 처분 사유는 '의약품등의 판매질서 위반'이다. 식약처에 따르면유니메드제약은 제조·판매 의약품인...,http://www.pharmnews.com/news/articleView.html?idxno=225815,
5939,유니메드제약㈜,"유니메드제약, 돼지뇌효소가수분해물 기억력 개선 임상 착수","유니메드제약은 한국식품연구원과 '2023년 농림축산식품부 식품기능성평가지원사업' 인체적용시험에 대한 협약을 체결했다고 4일 밝혔다. 이에 4월 25일 대전대학교 천안한방병원에서 대전대학교 천안한방병원, 랩투메디씨알오와 인체적용시험에 대한 협약식을 진행했다.유니메드제약은 수년간...",http://www.dailypharm.com/Users/News/NewsView.html?ID=299893&REFERER=NP,
5939,유니메드제약㈜,"명인제약‧유니메드제약, 항우울제 ‘브린텔릭스’ 제네릭 시장 출격 대기",▲ 브린텔릭스 (사진=한국룬드벡 제공) 명인제약과유니메드제약이 룬드벡의 우울증 치료제 ‘브린텔릭스(보티옥세틴)’의 제네릭 시장 출격을 대기 중이다. 식품의약품안전처는 지난 17일 명인제약의 보세틴정 용량별(5/10/15/20mg) 4개 품목을 허가한데 이어 19일유니메드제약의 보티옥센정 용량별(5/10...,https://mdtoday.co.kr/news/view/1065597660844383,
