company_id,company_name,news_title,news_text,news_url,posted_at
5997,㈜스타일줌,Y2K 예능·자체 열애설…‘자컨’의 특이점이 온 더보이즈 [줌인],"화면 색감부터 자막스타일, 인기 드라마 OST나 진행 방식까지 2000년대 향수로 점철되어 있어 팬들은 물론 누리꾼들의 관심을 모았다. ‘더보이즈 연애편지’는 완벽한 고증보다는 일종의 ‘그 시절 감각’을 추구한다. 멤버 주학년이 MC를 맡아 2000년대스타일진행 DNA를 이식했으며 멤버 영훈은...",https://isplus.com/article/view/isp202405070121,
5997,㈜스타일줌,[nikke] 이 겜 재밌음? 뽑기 많이줌? 니케 유입 유저를 위한 FaQ,"게임 퀄리티가 높다: 니케와 같은스타일의 수집형 게임은 이미 다수 있지만, 일러스트, 전투, 콘텐츠, 더빙, 라이브 2D등, 종합적인 퀄리티만 놓고 보면 상당히 높은 편입니다. 2. 전투스타일이 독특하고 매력있다: 니케는 건 슈팅을 지향하는 만큼 꽤 독특한 전투스타일을 갖고 있습니다. FPS보단 가볍지만...",http://www.inven.co.kr/webzine/news/?news=295395&site=nikke,
5997,㈜스타일줌,[뷰티줌] 수지·설현의 캡모자 예쁘게 쓰는 법,모자를 활용해 예쁜 패션을 연출하는 방법이 궁금하다면 스타들의스타일링을 확인해 보는 건 어떨까. 송혜교와 고아라는 긴 머리와 함께 캡모자를 연출했다. 두 사람 모두 수수한스타일을 선보이면서도 패션에 포인트를 줬다. 송혜교는 모자를 화려한 색상으로 선택했고 고아라는 커다란 귀걸이를 매치해...,https://www.hankookilbo.com/News/Read/A2024050218390001594?did=NA,
5997,㈜스타일줌,"[트렌드 줌인] 도파밍·도파민 디톡스, 활용한 색다른 마케팅 '활발'","사람도 있고, 도파민 디톡스의 필요성을 주장하며 해당 경험이 용이한 환경을 의도적으로 조성하는 사람도 있다. 인터넷과 SNS 발달로 무비판적으로 트렌드를 접할 수밖에 없는 지금, 사회 흐름에 질문을 던지고 스스로의 균형잡힌 라이프스타일을 능동적으로 고민해 보는 태도는 모두에게 필요해 보인다.",http://www.dailypop.kr/news/articleView.html?idxno=77569,
5997,㈜스타일줌,"[SC줌人] ""또 못살게 구네""…'범죄도시4' 돌아온 장이수, 박지환 아니면 누가...","특히 박지환은 매 시리즈마다스타일링에도 변화를 주며 캐릭터의 완성도를 높였다. 1편에서는 민머리 헤어스타일로 등장해 강한 첫인상을 남겼고, 2편에서는 전편과 180도 다른 정갈한 비주얼로 화제를 모았다. 4편에서는 장발에 명품으로 치장한 모습으로 또 한 번의 변신을 꾀했다. 또한 마동석과도 더욱...",http://sports.chosun.com/news/ntype.htm?id=202405010100003320000214&servicedate=20240501,
5997,㈜스타일줌,"‘헬로82’ 최재윤 대표 “미국 K팝 시장을 공략하는 법은, 먼저 그 시장을 아...","아직 싸이의 ‘강남스타일’이 미국에 당도하기 전이었다. 케이콘 등을 만들면서 미국 시장에 K팝 팬들이 많을 뿐더러 계속 성장하고 있다는 걸 알게 됐다. 유튜브, 트위터(현 X), 페이스북으로 K팝을 접한 팬들이 늘어나고 있다는 걸 알아챘다. 그렇기에 이들에게 계속 공급할 온라인 디지털 콘텐츠가...",https://isplus.com/article/view/isp202404290059,
5997,㈜스타일줌,디자인 본고장 밀라노에 삼성·LG 뜬 이유? …30조 '이 시장' 잡으려고 [줌컴...,AI 입은 빌트인…스마트폰으로 가전 켜고 AI가 요리 현황 보고 삼성전자는 유럽의 라이프스타일에 맞춰 실제 집안처럼 체험존을 구성하고 AI홈과 빅스비를 통해 연결 기기들을 이용하는 다양한 시나리오를 제안했다. 이탈리아의 대표 셰프인 안드레아 버튼이 삼성 비스포크 제품들을 사용해 관람객들에게...,https://www.sedaily.com/NewsView/2D7ZH20RZG,
5997,㈜스타일줌,"스타일은 유산이 된다, 24SS 캠페인 속 90년대 슈퍼 모델과 딸","엄마가 들던 명품백을 딸이 물려 받고 또한 같이 들며, 이를 자신만의 방식으로 해석해스타일링 하는 명품 문화를 보여준다. 케이트 모스와 릴라... 90년대 패션 아카이브를 뒤져, 케이트 모스, 신디 크로포드, 알렉 웩, 커스티 흄의 패션스타일을 재회하게 되면, 지금도 너무스타일리시하고 세련됨을...",https://www.chosun.com/special/boutique/boutique-fashion/2024/04/12/P4LQW62CDRFLLK6SWC4ILYOATU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,
5997,㈜스타일줌,"문상민, 키 190cm의 위엄","넘치는 순정파 연하남친 ‘서주원’역으로 안방극장에 컴백해 연애세포를 한껏 자극할 예정이다. 이제는 주연배우로서 확실히 자리매김한 문상민의 행보에 귀추가 주목된다. 한편, 문상민이 참여한 나이키줌보메로 5스타일룩은 나이키닷컴과 나이키앱 그리고 나이키 SNS 계정을 통해 확인할 수 있다.",https://tenasia.hankyung.com/article/2024050710864,
5997,㈜스타일줌,"'나솔' 모태솔로 19기 광수, 안경 벗고 머리스타일만 바꿨을 뿐인데...남배우...","연애 소식을 묻는 질문에는 ""소개팅이 하나 들어와서 준비 중""이라고 반가운 소식을 전하기도 했다.광수의 변신을 본 누리꾼들은 ""역시스타일링이 중요하다"", ""방송에서도 이렇게 나오지"", ""앞으로 이렇게 다니면 여친 생기실 듯"", ""형님 행복하십시오"", ""제발 꾸미고 다니세요""라고 반응했다.한편 이날 '현실...",https://www.insight.co.kr/news/466908,
