company_id,company_name,news_title,news_text,news_url,posted_at
6284,트루폭시,"한국수입협회,트루폭시크리에이티브그룹 올리비아킴 공식 앰배서더 임명","한국수입협회,트루폭시크리에이티브그룹 올리비아킴 공식 앰배서더 임명 요가복전문브랜드 ㈜트루폭시의 대표이사이자 인플루언서 겸 모델 올리비아킴이 한국수입협회 공식 앰배서더로 임명됐다.18일 한국수입협회와트루폭시등에 따르면 올리비아킴은 활발한 SNS 활동을 통해 15만의 팔로워를 보유한...",http://www.viva100.com/main/view.php?key=20211018010004239,
6284,트루폭시,[MJ포토]트루폭시10주년 행사서 인사말 하는 올리비아킴 대표,트루폭시올리비아킴 대표 (C) 이대웅 기자 'TRUEFOXY x OLIVIA KIM' 10주년 기념 행사가 지난 29일 오후 서울 강남구 삼성동 라스키친에서 열렸다. 이날 행사를 주최한트루폭시올리비아킴 대표가 초대객들에게 인사말을 하고 있다. 이번 행사는 '인간 샤넬'로 불리는트루폭시올리비아킴 대표이사의 요가복...,http://www.mhj21.com/146135,
6284,트루폭시,"트루폭시올리비아킴, 명품명인대상 사회봉사 부문 '대상' 받아",기업인 겸 영화배우인트루폭시크리에이티브그룹 올리비아킴이 서울 백범 김구 컨벤션홀을 통해 개최된 대한민국명품명인대상에서 사회봉사부문 '사회복지봉사공로대상'을 받았다. 올리비아킴은 수년동안 꾸준한 봉사활동과 기부를 통해 사회 공헌에 힘쓰고 있다. 구세군 컴패션 지자체 등에 지속적인 후원을...,http://www.globalepic.co.kr/view.php?ud=20211217153856673467114f971d_29,
6284,트루폭시,"트루폭시, 혁신성장 유형 벤처기업으로 재탄생",요가복전문브랜드트루폭시가 ‘혁신성장 유형’ 벤처기업 인증을 획득했다. 벤처기업인증이란 성장 가능성이 높은 중소기업을 지원하기 위해 '벤처기업육성에 관한 특별조치법'에 따라 시행되고 있는 인증 제도로 기술성이나 성장성이 상대적으로 높은 기업을 선정하는 제도라는 점에서 이번 인증으로...,http://www.fashionbiz.co.kr/TN/?cate=2&recom=2&idx=186501,
6284,트루폭시,"요가복 브랜드트루폭시, 혁신성장유형 벤처기업 인증",사진=트루폭시제공 요가복전문브랜드 ㈜트루폭시가 '혁신성장 유형' 벤처기업 인증을 획득했다고 3일 밝혔다. 자체 디자인연구소를 설립하여 최신 섬유 및 독자적인 디자인 개발에 힘쓰면서 여성을 위한 기술 집약적 기능성 스포츠웨어를 선보여 왔다. 벤처기업인증은 성장 가능성이 높은 중소기업을 지원하기...,http://www.kdpress.co.kr/news/articleView.html?idxno=106163,
6284,트루폭시,"트루폭시, 코로나 극복 스포츠웨어 시즌오프 이벤트 진행","남녀 스포츠웨어 브랜드 '트루폭시'가 코로나 극복 여름 시즌오프 행사를 진행한다고 14일 밝혔다. 사진=트루폭시남녀 스포츠웨어 브랜드 '트루폭시'가 코로나 극복 여름 시즌오프 행사를 진행한다고 14일 밝혔다.트루폭시는 요가웨어 전문 브랜드로 시작해 피트니스, 짐웨어, 테니스웨어까지 진출했다....",http://www.bizwnews.com/news/articleView.html?idxno=26766,
6284,트루폭시,"트루폭시, 코로나 극복 스포츠웨어 시즌오프 이벤트","남녀 스포츠웨어 브랜드트루폭시가 코로나 극복 여름 시즌오프 행사를 진행한다고 13일 밝혔다.트루폭시는 요가웨어 전문 브랜드로 시작해 피트니스, 짐웨어, 테니스웨어까지 진출한 토탈 스포츠웨어 브랜드이다. 이번 시즌오프는 타임세일과 균일가 세일 행사 이벤트 등 다채로운 구성으로 소비자들을...",http://www.cstimes.com/news/articleView.html?idxno=471029,
6284,트루폭시,"[포토] '트루폭시' 올리비아킴, '2021 수입상품전시회(IGF)' 홍보대사로 위촉",▲ '2021 수입상품전시회(IGF)' 홍보대사로 위촉된트루폭시올리비아킴(김유리) 대표가 포토타임을 갖고 있다. / 양용은 기자 taeji1368@naver.com '2021 수입상품전시회(IGF)' 홍보대사로 위촉된 요가복 브랜드트루폭시의 대표이자 영화배우인 올리비아킴(김유리)이 위촉장을 전달받고 포토월에서...,http://www.straightnews.co.kr/news/articleView.html?idxno=112003,
6284,트루폭시,"CEO 겸 영화배우트루폭시올리비아킴, 2021 사회봉사부문 사회봉사공헌대상수...",CEO이자 영화배우로도 활동 중인트루폭시올리비아킴 대표가 2021 대한민국 시민대상 및 충효대상 사회봉사부문 사회봉사공헌대상을 수상했다. 지난 19일 서울 용산구 효창동 백범김구기념관 컨벤션홀에서 열린 '2021 자랑스러운 대한민국 시민대상 및 충효대상'은 2021 자랑스러운 대한민국 시민대상...,http://www.audioht.co.kr/news/articleView.html?idxno=15531,
6284,트루폭시,"트루폭시요가복, 물류센터 확장 이전 기념 전 제품 50% 할인","요가복, 필라테스복 등 토탈 애슬레져 브랜드트루폭시가 인천 남동구 소재 세방물류센터로 물류센터를 확장 이전한다. 회사측은 최근 홈트레이닝 열풍으로 스포츠웨어 수요가 급증함에 따라, 보다 원활한 공급을 위해 물류센터를 확장 이전하게 됐다.트루폭시관계자는 ""코로나 사태가 진정 국면에 접어들면...",https://www.dailysecu.com/news/articleView.html?idxno=119897,
