company_id,company_name,news_title,news_text,news_url,posted_at
13893,비티엘메디컬테크놀로지코리아,"비티엘 메디컬 테크놀로지 코리아, KIMES BUSAN 2023 참가... 자동화된 스캐닝...",비티엘메디컬테크놀로지코리아(대표 스필카 디아나)는 오는 10월 13일(금)부터 15일(일)까지 3일간 부산 벡스코(BEXCO)에서 열리는 의료기기 전문전시회 'KIMES BUSAN 2023'에 참가한다.비티엘 메디컬 테크놀로지 코리아는 전세계 70개국에 지사를 두고 있는 글로벌 의료기기 회사 BTL의 한국지사다....,https://kr.aving.net/news/articleView.html?idxno=1784680,
13893,비티엘메디컬테크놀로지코리아,"비티엘 메디컬 테크놀로지 코리아, '키메스'서 체외충격파 치료기 선봬","비티엘 메디컬 테크놀로지 코리아유한회사가 지난 23일부터 26일까지 서울 삼성동 코엑스(COEX)에서 열린 '제38회 국제의료기기·병원설비전시회(KIMES, 키메스 2023)'에 참가했다고 27일 밝혔다. 키메스는 매년 서울에서 개최되는 국내 최대 의료기기전시회로 올해엔 국내외 약 1300개사가 참가해...",http://www.joseilbo.com/news/news_read.php?uid=481933&class=17&grp=,
13893,비티엘메디컬테크놀로지코리아,"비티엘메디컬테크놀로지코리아, KIMES 2023서 통증 치료 전문 의료기기 혁신 ...",비티엘메디컬테크놀로지코리아(대표 스필카 디아나)는 오는 3월 23일(목)부터 26일(일)까지 서울 코엑스에서 열리는 제38회 국제의료기기·병원설비 전시회 'KIMES 2023'에 참가한다고 밝혔다.비티엘 메디컬 테크놀로지 코리아는 전 세계 70개국에 지사를 둔 글로벌 의료기기 회사 BTL의 한국 지사이다....,http://kr.aving.net/news/articleView.html?idxno=1775918,
13893,비티엘메디컬테크놀로지코리아,"비티엘메디컬테크놀로지코리아, KIMES BUSAN 2022서 통증 완화기 선보인다......",비티엘메디컬테크놀로지코리아(대표 스필카 디아나)는 오는 10월 28일(금)부터 30일(일)까지 3일간 부산 벡스코(BEXCO) 제2전시장에서 열리는 '2022 부산 의료기기 전시회(KIMES BUSAN 2022)'에 참가해 통증 완화기를 선보인다.비티엘메디컬테크놀로지코리아는 전 세계 70개국에 지사를 두고 있는 글로벌...,http://kr.aving.net/news/articleView.html?idxno=1773213,
13893,비티엘메디컬테크놀로지코리아,"비티엘코리아'엠스컬프 네오', 리얼바디 챌린지 7월 18일까지 모집",글로벌 에스테틱 의료기기 전문기업비티엘 메디컬 테크놀로지 코리아유한회사(이하 비티엘코리아)의 엠스컬프 네오가 7월 18일까지 '리얼바디 챌린지' 캠페인 참여자를 모집한다고 29일 밝혔다. ⓒ비티엘메디컬테크놀로지 글로벌 에스테틱 의료기기 전문기업비티엘 메디컬 테크놀로지 코리아유한회사...,https://www.ibabynews.com/news/articleView.html?idxno=111621,
13893,비티엘메디컬테크놀로지코리아,"비티엘코리아, '리얼바디 챌린지' 진행",글로벌 에스테틱 의료기기 전문기업 '비티엘 메디컬 테크놀로지 코리아유한회사(비티엘코리아) 엠스컬프 네오'는 다음 달 18일까지 '리얼바디 챌린지' 캠페인 참여자를 모집한다고 28일 밝혔다. 사진=비티엘 메디컬 테크놀로지 코리아유한회사 글로벌 에스테틱 의료기기 전문기업 '비티엘 메디컬...,http://www.bizwnews.com/news/articleView.html?idxno=60725,
13893,비티엘메디컬테크놀로지코리아,"비티엘코리아, '키메스 2023'에서 체외충격파 치료기 선봬","비티엘 메디컬 테크놀로지 코리아유한회사(이하 비티엘코리아)는 23일부터 26일까지 서울 삼성동 코엑스 전시장(COEX)에서 개최된 제38회 국제의료기기·병원설비전시회(KIMES 2023)에 참가했다고 밝혔다. KIMES(키메스)는 매년 서울에서 개최되는 국내 최대 의료기기전시회로 KIMES 2023에는 국내외 1,300여개사가...",http://www.businesskorea.co.kr/news/articleView.html?idxno=111728,
13893,비티엘메디컬테크놀로지코리아,"비티엘코리아, 'KIMES 2023' 참가...체외충격파 치료기 등 선봬",글로벌 의료기기 전문기업 '비티엘 메디컬 테크놀로지 코리아유한회사'(이하 비티엘코리아)는 지난 23일부터 26일까지 서울 삼성동 코엑스 전시장(COEX)에서 개최된 '제38회 국제의료기기·병원설비전시회'(KIMES·키메스 2023)에 참가했다고 28일 밝혔다. KIMES는 매년 서울에서 개최되는 국내 최대...,https://www.delighti.co.kr/news/articleView.html?idxno=51360,
13893,비티엘메디컬테크놀로지코리아,"비티엘코리아, '2023 대한미용성형레이저의학회 춘계학술대회' 참가",사진제공 = 비티엘 메디컬 테크놀로지 글로벌 에스테틱 의료기기 전문기업비티엘 메디컬 테크놀로지 코리아유한회사(이하 비티엘코리아)가 지난 2월 26일 양재 aT센터에서 개최된 '2023 대한미용성형레이저의학회 미용의료기기박람회 및 춘계학술대회'에 참가했다고 1일 밝혔다....,http://www.pharmnews.com/news/articleView.html?idxno=219277,
13893,비티엘메디컬테크놀로지코리아,"비티엘코리아, 2023 대한미용성형레이저의학회 춘계학술대회 참가",(사진=비티엘코리아 제공)비티엘 메디컬 테크놀로지 코리아(이하 비티엘코리아)가 지난달 26일 양재 aT센터에서 개최된 ‘2023 대한미용성형레이저의학회 미용의료기기박람회 및 춘계학술대회’에 참가했다. 대한미용성형레이저의학회는 의사 7700여명이 회원으로 등록돼 있는 국내 미용의학회로 이번...,https://mdtoday.co.kr/news/view/1065596899860742,
