,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,금융.은행업>은행.금융,현대캐피탈,대기업,"4조9,788억원(2023.12.31)",http://about.hyundaicapital.com/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/12/2n5nu009Dw_aGwowt2v3s2tw0fuFlOs_gnliuw.jpg?v=202405021620&hash=r&serviceCode=CL,"서울영등포구의사당대로3(여의도동,현대캐피탈빌딩)현대캐피탈빌딩"
1,금융.은행업>은행.금융,신한자산신탁㈜,대기업,"1,525억6천만원(2022.12.31)",http://www.shinhantrust.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/11/02/JK_CO_agGEyXi23110210290509.jpg?v=202405021620,"서울강남구영동대로416(대치동,케이티앤지타워)13층"
2,금융.은행업>은행.금융,한국투자증권(주),대기업,22조8백억원(2023.12.31),https://securities.koreainvestment.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/12/2j5oc009Dk_aGdaul2a3q2vk0fcFqOc_jrsick.png?v=202405021620&hash=r&serviceCode=CL,"서울영등포구의사당대로88(여의도동,한국투자증권빌딩)20층채용교육부"
3,금융.은행업>은행.금융,카카오뱅크,대기업,"2조4,940억원(2023.12.31)",http://www.kakaobank.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/10/2h5jy009Dw_wGefdf2g3n2fw0fyFyOx_wnynyw.gif?v=202405021620&hash=r&serviceCode=CL,"경기성남시분당구분당내곡로131(백현동)판교테크원타워,타워2"
4,금융.은행업>은행.금융,메리츠증권㈜,대기업,46조1천억원(2023.12.31),http://home.imeritz.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/4/09/2772z00aRa_iKbw4o9vq3722a0gzYlIv_4j9a2za.jpg?v=202405021620&hash=r&serviceCode=CL,"서울영등포구국제금융로10(여의도동,서울국제금융센터)ThreeIFC"
5,금융.은행업>은행.금융,롯데카드(주),대기업,"2조4,540억원(2023.12.31)",http://www.lottecard.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/2/2953e009Dx_qG4h3l2i3226x0feFqOa_7g9lex.gif?v=202405021620&hash=r&serviceCode=CL,서울중구다동70한외빌딩11층
6,금융.은행업>은행.금융,미래에셋증권㈜,대기업,16조6천억원(2023.12.31),https://securities.miraeasset.com/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/4/02/2o7aq00aRw_lKodexvji3f2vw0gqYxIa_lzio2qw.png?v=202405021620&hash=r&serviceCode=CL,"서울중구을지로5길26(수하동,미래에셋CENTER1)미래에셋센터원빌딩이스트타워18층"
7,금융.은행업>은행.금융,삼성생명보험㈜,대기업,25조3천억원(2023.12.31),http://www.samsunglife.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2007/11/2413a007Pr_3W6f2m3228r0daMvS2_5sar.gif?v=202405021620&hash=r&serviceCode=CL,"서울종로구종로33(청진동,그랑서울)타워2,9층"
8,금융.은행업>은행.금융,삼성화재해상보험,대기업,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
9,금융.은행업>은행.금융,(주)네오플럭스,중견기업,명시되어있지않음,http://www.neoplux.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/2/2751u009Du_4G0o2o273229u0fuFuO0_7o49uu.jpg?v=202405021620&hash=r&serviceCode=CL,서울특별시강남구테헤란로534(대치동)글라스타워빌딩
