,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,IT.정보통신업>정보보안,(주)안랩,중견기업,"2,298억8백만원(2023.12.31)",http://ahnlab.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2j9qp006Xn_lGmqz2e2an0cpVcRp_2pn.gif?v=202405031613&hash=r&serviceCode=CL,경기성남시분당구삼평동673안랩
1,IT.정보통신업>정보보안,㈜이글루코퍼레이션,중견기업,1030억,http://www.igloo.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/4/11/JK_CO_cuaSKg722041112553480.png?v=202405031613,"서울송파구정의로8길7(문정동,한스빌딩)이글루코퍼레이션"
2,IT.정보통신업>정보보안,(주)에스원,대기업,"2조5,777억원(2023.12.31)",http://www.s1.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/7/19/JK_CO_uqILlve23071915172014.png?v=202405031613,서울중구순화동168번지에스원빌딩
3,IT.정보통신업>정보보안,㈜휴네시온,중소기업,296억9천만,http://www.hunesion.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/2/08/JK_CO_ANg35eq22020813154024.png?v=202405031613,"서울강남구학동로97길20(청담동,성호빌딩)2층,3층"
4,IT.정보통신업>정보보안,지니언스(주),중소기업,319억,http://www.genians.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/4/2a56b009Dc_aGcp9j2j3v29c0fbFdOd_sa4ibc.jpg?v=202405031613&hash=r&serviceCode=CL,"경기안양시동안구벌말로66(관양동,평촌역하이필드)A동12층"
5,IT.정보통신업>정보보안,한국정보통신(주),벤처기업,"7,173억3천만원(2023.12.31)",http://www.kicc.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/6/2s1jv007Pd_rWlm2s3a2zd0dvMrSz_prvd.jpg?v=202405031613&hash=r&serviceCode=CL,"서울중구세종대로39(남대문로4가,대한서울상공회의소)7층"
6,IT.정보통신업>정보보안,㈜넷맨,중소기업,명시되어있지않음,http://www.netman.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/12/201qj007Pm_1Wqi2k3o2im0djMhSu_jdjm.png?v=202405031613&hash=r&serviceCode=CL,"서울금천구가산디지털1로168(가산동,우림라이온스밸리)A동1106호"
7,IT.정보통신업>정보보안,한국모바일인증(주),중소기업,명시되어있지않음,http://www.kmcert.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/3/2x1dr007Pl_fWms2d3j2dl0drMmSl_mjrl.gif?v=202405031613&hash=r&serviceCode=CL,"서울구로구디지털로243(구로동,지하이시티)16층"
8,IT.정보통신업>정보보안,한국기업보안,중소기업,명시되어있지않음,http://www.korsec.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/9/2x5ne009Dq_pGfhwn2g3a2jq0feFwOx_cldueq.jpg?v=202405031613&hash=r&serviceCode=CL,"서울서초구강남대로99길53(잠원동,잠원동삼우빌딩)4층한국기업보안"
9,IT.정보통신업>정보보안,소만사,중소기업,400억,http://www.somansa.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/1/22/JK_CO_wuWJLza22012218440127.png?v=202405031613,"서울영등포구영신로220(영등포동8가,KnK디지털타워)9층"
10,IT.정보통신업>정보보안,라온시큐어(주),중소기업,명시되어있지않음,http://www.raonsecure.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/1/26/2j13l00cPq_jWmjowmc6sb4d23q0ilMgSn_rqli6d2lq.png?v=202405031613&hash=r&serviceCode=CL,"서울영등포구여의대로108(여의도동,파크원)47-48층"
11,IT.정보통신업>정보보안,엔시큐어,중소기업,117억7천만원(2023.03.31),http://www.ensecure.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2013/2/2j5ss009Dv_kGdvga2i3n29v0fsFcOa_wm4rsv.jpg?v=202405031613&hash=r&serviceCode=CL,"서울용산구한강대로71길4(갈월동,(주)한진중공업)7층"
12,IT.정보통신업>정보보안,사단법인 금융보안원,비영리법인,688억3천만원(2022.12.31),http://www.fsec.or.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/7/2m9zg006Xx_iGofn2r2lx0cgVjRn_2gx.gif?v=202405031613&hash=r&serviceCode=CL,"경기용인시수지구대지로132(죽전동,금융보안원)금융보안원"
13,IT.정보통신업>정보보안,위즈코리아,중소기업,60억,http://www.weeds.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/2/25/JK_CO_gw3qmx222022515371041.png?v=202405031613,서울강서구공항대로321(등촌동)위즈수영빌딩
14,IT.정보통신업>정보보안,피앤피시큐어,중견기업,583억9천만원(2023.12.31),http://www.pnpsecure.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/1/06/JK_CO_btXTGRh22010615321105.png?v=202405031613,서울강서구마곡서로182(마곡동)피앤피스테이션
15,IT.정보통신업>정보보안,한국정보인증㈜,중견기업,716억4천만원(2023.12.31),http://www.kica.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2013/4/2639c008Rr_iX8f8bd3929r0ecYvU4_8a2cr.jpg?v=202405031613&hash=r&serviceCode=CL,경기성남시수정구금토로69(금토동)6층
16,IT.정보통신업>정보보안,㈜엑스큐어넷,중소기업,명시되어있지않음,http://www.xcurenet.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/5/2j72c00aRo_lKjevf9jc3v22o0gcYeIa_ai9o2co.jpg?v=202405031614&hash=r&serviceCode=CL,"서울은평구가좌로276(신사동,(주)엑스큐어넷신사옥)J타워빌딩"
17,IT.정보통신업>정보보안,데이타존,중소기업,178억,http://www.datazone.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2003/9/2q1wp007Pq_qWgz2k3n2iq0dpMhSb_jqpq.gif?v=202405031614&hash=r&serviceCode=CL,경기고양시일산동구고봉로735(설문동)1F
18,IT.정보통신업>정보보안,펜타시큐리티㈜,중소기업,263억4천만,http://www.pentasecurity.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/2/13/JK_CO_CxiiNVS23021310351503.png?v=202405031614,"서울영등포구여의공원로115(여의도동,세우빌딩)9층"
19,IT.정보통신업>정보보안,진앤현시큐리티,중소기업,227억,http://www.jinnhyun.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/6/22/JK_CO_Z27RIcP22062215100772.jpg?v=202405031614,"서울송파구법원로6길11(문정동,환인빌딩)4층"
